id,URL,sentence
470,https://en.wikibooks.org/wiki/Castles_of_England/Tudor_Castles,"In the 1480s, when its construction was begun by Lord Hastings, the country was relatively peaceful and defense was only required against small bands of roving marauders."
471,https://en.wikibooks.org/wiki/European_History/Absolutism_in_Europe,The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.
472,https://en.wikibooks.org/wiki/European_History/Absolutism_in_Europe,"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance."
473,https://en.wikibooks.org/wiki/European_History/Absolutism_in_Europe,The War of Spanish Succession marked the first war whose central issue was the balance of power.
474,https://en.wikibooks.org/wiki/European_History/Absolutism_in_Europe,"This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war."
475,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis,"The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus."
476,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis,"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded."
477,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis,"The Greek historian Strabo later noted the name, which is how we know today. The temple was destroyed on the same night that Alexander the Great was born."
478,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis,"Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE."
479,https://en.wikibooks.org/wiki/Accordion/Right_hand,Make sure your hand is as relaxed as possible while still hitting all the notes correctly - also try not to make much extraneous motion with your fingers.
480,https://en.wikibooks.org/wiki/Accordion/Right_hand,"This way, you will tire yourself out as little as possible. Remember there's no need to hit the keys with a lot of force for extra volume like on the piano."
481,https://en.wikibooks.org/wiki/Accordion/Right_hand,"On the accordion, to get extra volume, you use the bellows with more pressure or speed."
482,https://en.wikibooks.org/wiki/Mysticism/What_is_mysticism%3F,"Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God."
483,https://en.wikibooks.org/wiki/Mysticism/What_is_mysticism%3F,"The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties."
484,https://en.wikibooks.org/wiki/Mysticism/What_is_mysticism%3F,"Followers pursue certain ways of living, or practices that are intended to nurture those experiences."
485,https://en.wikibooks.org/wiki/Mysticism/What_is_mysticism%3F,"Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character."
486,https://en.wikibooks.org/wiki/Sikhism,Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.
487,https://en.wikibooks.org/wiki/Sikhism,Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.
488,https://en.wikibooks.org/wiki/Sikhism,"Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs."
489,https://en.wikibooks.org/wiki/Sikhism,The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.
490,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution,"However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism."
491,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution,"Although in the end, Krushchev sent in tanks to restore order, he did give way to some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new prime minister."
492,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization,The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.
493,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization,The civilisation flourished in the basins of the Indus River wherefore it derives its name.
494,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization,"Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s."
495,https://en.wikibooks.org/wiki/Roman_Culture/Medicine,The militaristic nature of the Roman empire aided in the development of medical advances.
496,https://en.wikibooks.org/wiki/Roman_Culture/Medicine,Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.
497,https://en.wikibooks.org/wiki/Roman_Culture/Medicine,Surgeons had knowledge of various sedatives including morphine from extracts of poppy seeds and scopolamine from herbane seeds.
498,https://en.wikibooks.org/wiki/Roman_Culture/Medicine,They became proficient at amputation to save patients from gangrene as well as tourniquets and arterial clamps to stem blood flow.
499,https://en.wikibooks.org/wiki/Roman_Culture/Medicine,"Over multiple centuries, the Roman empire led to great gains in the field of medicine and formed much of the knowledge we know today."
500,https://en.wikibooks.org/wiki/Origami/Types/Pureland_Origami,"Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations."
501,https://en.wikibooks.org/wiki/Origami/Types/Pureland_Origami,It was developed by John Smith in the 1970s to help inexperienced folders or those with limited motor skills.
502,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity,Children develop an awareness of race and racial stereotypes quite young and these racial stereotypes affect behavior.
503,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity,"For instance, children who identify with a racial minority that is stereotyped as not doing well in school tend to not do well in school once they learn about the stereotype associated with their race."
504,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media,MySpace is the third most popular website used in the United States and has 54 million profiles currently.
505,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media,"These websites have gotten a lot of attention, especially in the education setting."
506,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media,"There are positive aspects to these websites, which include, being able to easily setup a class page which can include blogs, videos, photos, and other features."
507,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media,"This page can easily be accessed by providing just one web address, which makes it easy to remember and easy to type in for students who may have trouble using the keyboard or with spelling."
508,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media,It can be customized to make it easy to read and also with as much or little color as desired.
509,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD,"Attention Deficit Disorder ""is a neurological syndrome whose classic defining triad of symptoms including impulsivity, distractibility, and hyperactivity or excess energy""."
510,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD,"It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children""."
511,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD,"Children with ADD have a hard time focusing on things like school work, but they can concentrate on things they enjoy doing like playing games or watching their favorite cartoons or writing sentences without punctuation."
512,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD,"These children tend to get into a lot of trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" in order to stimulate their brain, since their brain can not be stimulated by normal methods."
513,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD,ADD affects relationships with other peers because other children can not understand why they act the way that they do or why they spell they way they do or that their maturity level is different.
514,https://en.wikibooks.org/wiki/Communication_Theory/Orality_and_Literacy,As the ability to obtain knowledge and to learn changed in such a way as mentioned above the base rate at which knowledge was obtained changed.
515,https://en.wikibooks.org/wiki/Communication_Theory/Orality_and_Literacy,"The approach to obtaining information was different. No longer did pressure reside within individual recall, but the ability to recall text became more of a focus."
516,https://en.wikibooks.org/wiki/Communication_Theory/Orality_and_Literacy,"In essence, the Renaissance made a significant change in the approach to learning and the dissemination of knowledge."
517,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones,"Unlike other primates, hominids no longer use their hands in locomotion or bearing weight or swinging through the trees."
518,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones,"The chimpanzee's hand and foot are similar in size and length, reflecting the hand's use for bearing weight in knuckle walking."
519,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones,"The human hand is shorter than the foot, with straighter phalanges."
520,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones,Fossil hand bones two million to three million years old reveal this shift in specialization of the hand from locomotion to manipulation.
521,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,Some people believe that experiencing many artificially induced lucid dreams often enough can be very exhausting.
522,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,The main reason for this phenomenon is the result of the lucid dreams expanding the length of time between REM states.
523,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,"With fewer REMs per night, this state in which you experience actual sleep and your body recovers becomes infrequent enough to become a problem."
524,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,This is just as exhausting as if you were to wake up every twenty or thirty minutes and watch TV.
525,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,The effect is dependent on how often your brain attempts to lucidly dream per night.
526,https://en.wikibooks.org/wiki/World_War_II/Fall_of_East_Africa_and_War_in_North_Africa,"Things did not go well for the Italians in North Africa almost from the start. Within a week of Italy's declaration of war on June 10, 1940, the British 11th Hussars had seized Fort Capuzzo in Libya."
527,https://en.wikibooks.org/wiki/World_War_II/Fall_of_East_Africa_and_War_in_North_Africa,"In an ambush east of Bardia, the British captured the Italian Tenth Army's Engineer-in-Chief, General Lastucci."
528,https://en.wikibooks.org/wiki/World_War_II/Fall_of_East_Africa_and_War_in_North_Africa,"On June 28, Marshal Italo Balbo, the Governor-General of Libya and apparent heir to Mussolini, was killed by friendly fire while landing in Tobruk."
529,https://en.wikibooks.org/wiki/Fencing,"The modern sport of fencing is played at many levels, from students learning at a university to professional and Olympic competition."
530,https://en.wikibooks.org/wiki/Fencing,"The sport is primarily played in a duel format, one fencer dueling another."
531,https://en.wikibooks.org/wiki/Golf,Golf is a game in which players use clubs to hit balls into holes.
532,https://en.wikibooks.org/wiki/Golf,"Eighteen holes are played during a regular round, with players usually starting on the first hole on the course and finishing on the eighteenth."
533,https://en.wikibooks.org/wiki/Golf,"The player who takes the fewest strokes, or swings of the club, to complete the course wins."
534,https://en.wikibooks.org/wiki/Golf,"The game is played on grass, and the grass around the hole is mown shorter and called the green."
535,https://en.wikibooks.org/wiki/Introductory_Tourism,Perhaps the most common type of tourism is what most people associate with traveling: Recreation tourism.
536,https://en.wikibooks.org/wiki/Introductory_Tourism,This is when people go to a place that is very different from their regular day-to-day life to relax and have fun.
537,https://en.wikibooks.org/wiki/Introductory_Tourism,"Beaches, theme parks and camp grounds are often the most common places frequented by recreational tourists."
538,https://en.wikibooks.org/wiki/Introductory_Tourism,If the objective of one’s visit to a particular place is to get to know its history and culture then this type of tourism is known as cultural tourism.
539,https://en.wikibooks.org/wiki/Introductory_Tourism,Tourists may visit different landmarks of a particular country or they may simply opt to focus on just one area.
540,https://en.wikibooks.org/wiki/American_Revolution/Ticonderoga_and_Bunker_Hill,"The Colonists, seeing this activity, had also called for reinforcements."
541,https://en.wikibooks.org/wiki/American_Revolution/Ticonderoga_and_Bunker_Hill,"Troops reinforcing the forward positions included the 1st and 3rd New Hampshire regiments of 200 men, under Colonels John Stark and James Reed (both later became generals)."
542,https://en.wikibooks.org/wiki/American_Revolution/Ticonderoga_and_Bunker_Hill,Stark's men took positions along the fence on the north end of the Colonist's position.
543,https://en.wikibooks.org/wiki/American_Revolution/Ticonderoga_and_Bunker_Hill,"When low tide opened a gap along the Mystic River along the northeast of the peninsula, they quickly extended the fence with a short stone wall to the north ending at the water's edge on a small beach."
544,https://en.wikibooks.org/wiki/American_Revolution/Ticonderoga_and_Bunker_Hill,Gridley or Stark placed a stake about 100 feet (30 m) in front of the fence and ordered that no one fire until the regulars passed it.
545,https://en.wikibooks.org/wiki/American_Revolution/The_Battles_of_Trenton_and_Princeton,The American plan relied on launching coordinated attacks from three different directions.
546,https://en.wikibooks.org/wiki/American_Revolution/The_Battles_of_Trenton_and_Princeton,"General John Cadwalder would launch a diversionary attack against the British garrison at Bordentown, in order to block off any reinforcements."
547,https://en.wikibooks.org/wiki/American_Revolution/The_Battles_of_Trenton_and_Princeton,"General James Ewing would take 700 militia across the river at Trenton Ferry, seize the bridge over the Assunpink Creek and prevent any enemy troops from escaping."
548,https://en.wikibooks.org/wiki/American_Revolution/The_Battles_of_Trenton_and_Princeton,"The main assault force of 2,400 men would cross the river nine miles north of Trenton, and then split into two groups, one under Greene and one under Sullivan, in order to launch a pre-dawn attack."
549,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction,"With the change from the quarter to the half mile run, speed becomes of much less importance and endurance becomes an absolute necessity."
550,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction,"Of course a first-class half-miler, a man who can beat two minutes, must be possessed of a fair amount of speed, but endurance must be cultivated at all hazards."
551,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction,"Some cross country running during the winter, combined with gymnasium work for the upper part of the body, is the best preparation for the running season."
552,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Nutrition,"Proper nutritional practices alone cannot generate elite performances, but they can significantly affect young athletes' overall wellness."
553,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Nutrition,"Maintaining a healthy energy balance, practicing effective hydration habits, and understanding the various aspects of supplementation practices can help athletes improve their performance and increase their enjoyment of the sport."
554,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Training,"Middle distance running is a relatively inexpensive sport; however, there are many misconceptions regarding the few pieces of equipment required to participate."
555,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Training,"Products can be purchased as needed, but most will have little or no real impact on performance."
556,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Training,Athletes may feel that they prefer a product even when it provides no real benefits.
557,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Basics,The atom can be considered to be one of the fundamental building blocks of all matter.
558,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Basics,"Its a very complex entity which consists, according to a simplified Bohr model, of a central nucleus orbited by electrons, somewhat similar to planets orbiting the sun - see Figure 1.1."
559,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Basics,The nucleus consists of two particles - neutrons and protons.
560,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Basics,Protons have a positive electric charge while neutrons have no charge. The electrons have a negative electric charge.
561,https://en.wikibooks.org/wiki/First_Aid/Primary_Assessment_%26_Basic_Life_Support,"To Check the victim, you must first survey the scene to ensure your safety."
562,https://en.wikibooks.org/wiki/First_Aid/Primary_Assessment_%26_Basic_Life_Support,You need to notice the victim's position as you approach him or her and any automatic red flags.
563,https://en.wikibooks.org/wiki/First_Aid/Primary_Assessment_%26_Basic_Life_Support,"If you get hurt trying to help, you may only serve to make matters worse."
564,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Physical_activity_effect_on_mental_health_in_people_with_chronic_lower_back_pain,"The study found that depression, fear and catastrophising mediated the relationship between pain and disability in lower back pain sufferers."
565,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Physical_activity_effect_on_mental_health_in_people_with_chronic_lower_back_pain,"Only the effects of catastrophizing, not depression and fear was conditional of regular weekly structured PA sessions."
566,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Physical_activity_effect_on_mental_health_in_people_with_chronic_lower_back_pain,Those participating in regular activity required more support in terms of negative perception of pain distinguishing the differences of chronic pain and discomfort feel from normal physical movement.
567,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System,"Vision, or the ability to see depends on visual system sensory organs or eyes."
568,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System,"There are many different constructions of eyes, ranging in complexity depending on the requirements of the organism."
569,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System,"The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally."
570,https://en.wikibooks.org/wiki/Animal_Behavior/Population_Genetics,A population is the collection of organisms of a particular species within a given geographic area.
571,https://en.wikibooks.org/wiki/Animal_Behavior/Population_Genetics,When all individuals in a population are identical with regard to a particular phenotypic trait they are known as monomorphic.
572,https://en.wikibooks.org/wiki/Animal_Behavior/Population_Genetics,When the individuals show several variants of a particular trait they are polymorphic.
573,"https://en.wikibooks.org/wiki/Animal_Behavior/Army_Ants_-_Social_Hierarchy,_Life_Cycles,_and_Migration",Army ant colonies march and nest in different phases as well.
574,"https://en.wikibooks.org/wiki/Animal_Behavior/Army_Ants_-_Social_Hierarchy,_Life_Cycles,_and_Migration","In the nomadic phase, army ants march at night and stop to camp during the day."
575,"https://en.wikibooks.org/wiki/Animal_Behavior/Army_Ants_-_Social_Hierarchy,_Life_Cycles,_and_Migration","The colony begins a nomadic phase when available food has decreased. During this phase, the colony makes temporary nests that are changed everyday."
576,"https://en.wikibooks.org/wiki/Animal_Behavior/Army_Ants_-_Social_Hierarchy,_Life_Cycles,_and_Migration",Each of these nomadic rampages or marches lasts for approximately 17 days.
577,https://en.wikibooks.org/wiki/General_Biology/Cells/Cell_Structure,"What is a cell? The word cell comes from the Latin word ""cella"", meaning ""small room"", and it was first coined by a microscopist observing the structure of cork."
578,https://en.wikibooks.org/wiki/General_Biology/Cells/Cell_Structure,"The cell is the basic unit of all living things, and all organisms are composed of one or more cells."
579,https://en.wikibooks.org/wiki/General_Biology/Cells/Cell_Structure,"Cells are so basic and critical to the study of life, in fact, that they are often referred to as ""the building blocks of life""."
580,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous,The Nervous System maintains homeostasis by sending nerve impulses through out the body to keep the flow of blood going as well as undisturbed.
581,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous,These nerve impulses can be sent so quickly throughout the body which helps keep the body safe from any potential threat.
582,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms,"Tornadoes strike a small area compared to other violent storms, but they can destroy everything in their path."
583,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms,"Tornadoes uproot trees, rip boards from buildings, and fling cars up into the sky. The most violent two percent of tornadoes last more than three hours."
584,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms,These monster storms have winds up to 480 km/h (133 m/s; 300 mph).
585,https://en.wikibooks.org/wiki/High_School_Earth_Science/Telescopes,Humans have been making and using lenses for magnification for thousands and thousands of years.
586,https://en.wikibooks.org/wiki/High_School_Earth_Science/Telescopes,"However, the first true telescopes were made in Europe in the late 16th century."
587,https://en.wikibooks.org/wiki/High_School_Earth_Science/Telescopes,These telescopes used a combination of two lenses to make distant objects appear both nearer and larger.
588,https://en.wikibooks.org/wiki/Peak_Oil:_High_Tide_for_an_Oil_Addicted_World/Personal_Action,Greed and selfishness will always be with us and it is the nature of cooperation that when the majority benefit there will always be more to gain in the short term by acting selfishly
589,https://en.wikibooks.org/wiki/Peak_Oil:_High_Tide_for_an_Oil_Addicted_World/Personal_Action,"Hopefully, most people will realise that their long term best option is to work together with others."
590,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration,"Many people dream of the day when humans can travel to another star and explore other worlds, some people wonder what's out there some belive that aliens or other life may live on another plant."
591,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration,"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors""."
592,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration,"Maybe one day, your great grandchildren will be standing atop an alien world wondering about their ancient ancestors?"
593,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals,Animals are made of many cells. They eat things and digest them inside. Most animals can move.
594,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals,"Only animals have brains (though not even all animals do; jellyfish, for example, do not have brains)."
595,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals,"Animals are found all over the earth. They dig in the ground, swim in the oceans, and fly in the sky."
596,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells,A cell is the smallest structural and functional unit of a living (things) organism.
597,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells,Cell comes from the Latin word cella which means small room.
598,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells,"If you look at living things under a microscope, you will see that they are made of small squares or balls."
599,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells,"Robert Hooke, a biologist from England, saw small squares in cork with a microscope."
600,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells,They looked like rooms. He was the first person to observe dead cells
601,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You,Elements and compounds can move from one state to another and not change.
602,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You,Nitrogen as a gas still has the same properties as liquid nitrogen. The liquid state is denser but the molecules are still the same.
603,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You,Water is another example. The compound water is made up of two hydrogen atoms and one oxygen atom.
604,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You,"It has the same molecular structure whether it is a gas, liquid, or solid."
605,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You,"Although its physical state may change, its chemical state remains the same."
606,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time,"Time is something that is all around us, and affects everything we do, yet is difficult to understand."
607,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time,"Time has been studied by religious, philosophical, and scientific scholars for thousands of years."
608,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time,We experience time as a series of events passing from the future through the present to the past.
609,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time,Time is also how we compare the duration (length) of events.
610,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time,You can mark the passing of time yourself by observing the repetition of a cyclical event. A cyclical event is something that happens again and again regularly.
611,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Computer,Computers today are used to manipulate pictures and videos.
612,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Computer,"Sophisticated animations can be constructed on computers, and this kind of animation is increasingly being used in television and films."
613,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Computer,Music is often recorded using sophisticated computers to process and mix sounds together.
614,https://en.wikibooks.org/wiki/New_Zealand_History/Polynesian_Settlement,"For a long time during the nineteenth and twentieth centuries, it was believed the first inhabitants of New Zealand were the Maori people, who hunted giant birds called moas."
615,https://en.wikibooks.org/wiki/New_Zealand_History/Polynesian_Settlement,"The theory then established the idea that the Maori people migrated from Polynesia in a Great Fleet and took New Zealand from the Moriori, establishing an agricultural society."
616,https://en.wikibooks.org/wiki/New_Zealand_History/Polynesian_Settlement,"However, new evidence suggests that the Moriori were a group of mainland Maori who migrated from New Zealand to the Chatham Islands, developing their own distinctive, peaceful culture."
617,https://en.wikibooks.org/wiki/New_Zealand_History/Polynesian_Settlement,There was also another tribe on the Chatham islands these were Maori who migrated away from New Zealand.
618,https://en.wikibooks.org/wiki/New_Zealand_History/Polynesian_Settlement,"They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out"
619,https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,Individuals who had been involved for several decades helped us appreciate our strengths and passions while candidly assessing difficulties and even failures.
620,https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,"While listening to individuals share their individual, family, and organizational stories, we gained valuable insight into the past and some of the personalities who influenced for good or ill the culture of the organization."
621,https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,"While understanding one’s history does not assume understanding of culture, it does at least help people gain a sense of where they fall within the history of the organization."
622,https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,"While assessing the successes and becoming aware of failures, individuals and the whole of the participating persons discover more deeply the values, mission, and driving forces of the organization."
623,https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,"In this instance, recalling previous instances of entrepreneurial behavior and resulting successes helped people to be open to new changes and new direction for the local church."
624,https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,"Such success stories lessened the fears of change, while creating positive inclinations toward change in the future."
625,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective,Convergent thinking patterns are problem solving techniques that unite different ideas or fields to find a solution.
626,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective,"The focus of this mindset is speed, logic and accuracy, also identification of facts, reapplying existing techniques, gathering information."
627,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective,"The most important factor of this mindset is: there is only one correct answer. You only think of two answers, namely right or wrong."
628,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective,This type of thinking is associated with certain science or standard procedures.
629,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective,"People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests."
630,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Evolutionary_Perspective_on_Social_Cognitions,Humans are by far the most talented species in reading the minds of others.
631,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Evolutionary_Perspective_on_Social_Cognitions,"That means we are able to successfully predict what other humans perceive, intend, believe, know or desire."
632,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Evolutionary_Perspective_on_Social_Cognitions,"Among these abilities, understanding the intention of others is crucial. It allows us to resolve possible ambiguities of physical actions."
633,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Evolutionary_Perspective_on_Social_Cognitions,"For example, if you were to see someone breaking a car window, you would probably assume he was trying to steal a stranger’s car."
634,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Evolutionary_Perspective_on_Social_Cognitions,He would need to be judged differently if he had lost his car keys and it was his own car that he was trying to break into.
635,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods,"MRI is based on a physics phenomenon called nuclear magnetic resonance (NMR), which was discovered in the 1930s by Felix Bloch (working at Stanford University) and Edward Purcell (from Harvard University)."
636,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods,"In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals."
637,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods,"In the year 1970, Raymond Damadian, a medical doctor and research scientist, discovered the basis for using magnetic resonance imaging as a tool for medical diagnosis."
